timestamps,,,,,Marker
1496178805.565,156.124,727.597,65.482,803.409,0
1496178805.565,-580.576,155.116,-533.575,199.756,0
1496178805.565,-120.503,186.690,-385.260,-118.031,0
1496178805.566,632.546,778.030,216.551,482.498,0
1496178805.566,160.421,737.160,64.906,806.435,0
1496178805.567,-587.174,146.092,-537.356,200.978,0
1496178805.567,-114.748,189.136,-382.302,-118.858,0
1496178805.567,638.534,780.263,218.347,488.455,0
1496178805.567,158.237,730.975,67.101,808.843,0
1496178805.569,-588.034,151.376,-535.501,196.850,0
1496178805.569,-123.114,188.396,-384.789,-120.036,0
1496178805.655,645.490,781.104,213.036,483.115,0
1496178805.655,159.221,728.936,61.768,805.376,0
1496178805.656,-587.050,142.217,-534.738,197.388,0
1496178805.656,-126.663,189.241,-385.881,-121.472,0
1496178805.656,637.737,778.483,213.402,482.486,0
1496178805.656,163.507,733.065,63.253,805.907,0
1496178805.657,-581.650,152.195,-528.261,200.406,0
1496178805.657,-119.841,188.411,-383.042,-120.028,0
1496178805.657,640.920,780.940,216.847,484.551,0
1496178805.657,167.187,741.143,64.424,805.645,0
1496178805.659,-590.476,143.743,-532.603,197.837,0
1496178805.659,-128.316,183.380,-382.751,-121.412,0
1496178805.685,-882.740,-406.656,-974.609,-728.188,0
1496178805.685,-429.174,-376.395,-826.458,-1055.104,0
1496178805.685,346.472,225.514,-228.446,-451.714,0
1496178805.685,-126.798,182.924,-374.149,-123.787,0
1496178805.687,-878.615,-405.635,-975.712,-727.784,0
1496178805.687,-422.704,-368.608,-830.325,-1047.763,0
1496178805.745,350.365,235.713,-222.014,-449.018,0
1496178805.745,-122.519,186.858,-374.444,-120.982,0
1496178805.745,-892.602,-411.342,-978.550,-731.079,0
1496178805.745,-430.289,-375.060,-824.861,-1052.512,0
1496178805.746,346.692,230.081,-221.969,-448.996,0
1496178805.746,-121.973,190.703,-378.038,-122.616,0
1496178805.746,-881.633,-406.185,-979.691,-730.066,0
1496178805.747,-425.273,-375.086,-832.681,-1054.648,0
1496178805.747,347.257,225.795,-232.650,-453.741,0
1496178805.747,-120.892,183.448,-372.612,-121.917,0
1496178805.748,-888.077,-405.699,-971.886,-730.204,0
1496178805.749,-426.100,-371.944,-828.253,-1049.996,0
1496178805.775,342.975,228.042,-233.357,-451.056,0
1496178805.775,-118.117,189.368,-368.835,-123.035,0
1496178805.775,-887.355,-406.028,-974.571,-727.295,0
1496178805.775,-428.265,-375.056,-827.101,-1054.670,0
1496178805.777,343.944,228.648,-241.420,-449.916,0
1496178805.777,-124.124,187.767,-376.905,-127.153,0
1496178805.805,-889.154,-411.069,-965.528,-731.188,0
1496178805.805,-436.235,-381.017,-831.843,-1054.566,0
1496178805.805,340.596,221.456,-247.045,-456.741,0
1496178805.805,-112.343,198.258,-378.614,-121.958,0
1496178805.807,-882.841,-403.518,-977.058,-724.157,0
1496178805.807,-429.410,-378.504,-835.299,-1050.575,0
1496178805.835,350.455,226.535,-229.568,-447.556,0
1496178805.835,-109.497,195.105,-372.148,-122.373,0
1496178805.835,-889.356,-416.182,-978.408,-728.540,0
1496178805.835,-433.688,-375.654,-834.028,-1052.142,0
1496178805.837,345.686,225.967,-233.431,-453.798,0
1496178805.837,-115.017,194.376,-370.996,-119.307,0
1496178805.866,-886.278,-404.057,-973.322,-727.564,0
1496178805.866,-439.552,-382.248,-841.182,-1055.418,0
1496178805.866,344.808,224.366,-240.242,-455.151,0
1496178805.866,-117.829,190.206,-374.250,-118.944,0
1496178805.867,-891.966,-409.824,-976.695,-727.755,0
1496178805.867,-436.171,-379.005,-836.328,-1054.656,0
1496178805.895,346.973,226.632,-236.554,-456.371,0
1496178805.895,-112.163,195.299,-367.174,-126.637,0
1496178805.895,-882.373,-408.698,-971.370,-722.220,0
1496178805.895,-440.038,-386.425,-837.573,-1057.490,0
1496178805.897,354.524,228.031,-235.040,-454.501,0
1496178805.897,-109.848,194.256,-371.236,-124.311,0
1496178805.925,-887.684,-409.895,-977.866,-727.029,0
1496178805.925,-435.442,-378.444,-832.203,-1052.415,0
1496178805.925,350.982,236.468,-233.241,-452.455,0
1496178805.925,-105.746,199.473,-365.398,-118.768,0
1496178805.927,-891.353,-410.314,-975.121,-724.198,0
1496178805.927,-441.396,-390.128,-835.789,-1054.936,0
1496178805.955,351.902,226.531,-231.333,-459.669,0
1496178805.955,-103.782,197.648,-367.533,-116.677,0
1496178805.955,-889.801,-410.718,-972.596,-719.228,0
1496178805.955,-439.339,-384.641,-838.287,-1057.311,0
1496178805.956,352.183,233.061,-235.253,-456.576,0
1496178805.956,-106.927,199.219,-365.869,-119.624,0
1496178805.985,-891.820,-412.057,-966.788,-719.044,0
1496178805.985,-448.016,-393.030,-844.062,-1062.251,0
1496178805.985,358.656,239.614,-224.265,-452.264,0
1496178805.985,-105.166,200.288,-359.182,-120.597,0
1496178805.986,-1099.340,-791.542,-350.745,-114.471,0
1496178805.987,-652.547,-769.980,-218.795,-448.175,0
1496178805.988,145.460,-151.810,380.765,143.973,0
1496178806.015,-316.474,-178.281,248.642,483.846,0
1496178806.015,-1098.121,-796.161,-354.391,-115.410,0
1496178806.016,-655.554,-772.661,-223.179,-450.632,0
1496178806.016,144.906,-153.523,379.994,150.641,0
1496178806.045,-309.967,-181.782,249.356,491.382,0
1496178806.045,-1095.895,-793.625,-354.713,-113.487,0
1496178806.046,-656.025,-778.279,-218.549,-453.844,0
1496178806.046,145.134,-151.765,385.088,145.701,0
1496178806.046,-302.072,-174.257,253.795,491.045,0
1496178806.046,-1101.636,-801.535,-347.338,-116.995,0
1496178806.047,-660.760,-778.316,-222.715,-451.264,0
1496178806.047,150.834,-148.493,389.524,147.111,0
1496178806.075,-303.283,-176.602,255.179,491.830,0
1496178806.075,-1097.941,-795.383,-351.511,-113.229,0
1496178806.076,-661.328,-778.982,-216.088,-453.283,0
1496178806.076,147.128,-149.005,384.838,149.123,0
1496178806.105,-301.604,-174.953,253.608,485.379,0
1496178806.105,-1102.601,-798.790,-350.038,-113.517,0
1496178806.105,-660.416,-779.700,-225.972,-448.795,0
1496178806.105,149.046,-146.167,383.723,150.619,0
1496178806.106,-298.549,-174.212,257.846,490.383,0
1496178806.106,-1100.929,-793.723,-353.434,-112.500,0
1496178806.107,-662.705,-779.674,-225.340,-451.836,0
1496178806.108,154.136,-148.549,383.061,148.510,0
1496178806.195,-302.607,-175.128,252.520,487.638,0
1496178806.195,-1102.504,-795.888,-351.134,-113.682,0
1496178806.195,-664.840,-785.478,-226.234,-451.013,0
1496178806.195,149.084,-147.001,380.828,141.149,0
1496178806.255,-302.547,-172.731,253.376,483.730,0
1496178806.255,-1104.377,-798.353,-352.001,-111.797,0
1496178806.285,-663.610,-776.386,-227.128,-448.863,0
1496178806.285,149.888,-142.950,387.403,145.297,0
1496178806.285,-294.958,-169.690,257.449,488.498,0
1496178806.285,-1103.966,-796.864,-353.965,-110.271,0
1496178806.286,-670.757,-783.746,-226.522,-453.564,0
1496178806.286,151.765,-148.859,385.369,141.366,0
1496178806.287,577.038,-141.591,520.852,-204.948,0
1496178806.287,1410.335,505.279,1122.555,397.873,0
1496178806.287,965.537,479.421,999.296,741.213,0
1496178806.287,153.063,-153.964,390.238,139.343,0
1496178806.289,578.878,-139.444,515.119,-208.625,0
1496178806.289,1407.522,499.400,1123.789,387.753,0
1496178806.315,967.351,486.602,996.199,735.655,0
1496178806.315,151.028,-146.290,387.276,141.770,0
1496178806.317,579.727,-141.677,510.152,-206.478,0
1496178806.317,1411.535,503.611,1126.770,389.088,0
1496178806.345,968.309,488.498,994.995,734.686,0
1496178806.345,152.824,-145.736,392.718,138.558,0
1496178806.345,577.652,-140.315,513.649,-203.258,0
1496178806.345,1409.464,501.921,1122.596,387.412,0
1496178806.346,972.404,486.497,998.013,736.175,0
1496178806.346,148.807,-149.888,391.046,142.387,0
1496178806.347,574.200,-144.770,510.519,-207.204,0
1496178806.347,1407.810,494.632,1119.260,383.564,0
1496178806.375,976.181,-485.458,1003.985,738.094,0
1496178806.375,146.137,-1128.253,388.888,137.862,0
1496178806.376,568.141,-1127.002,511.603,-206.968,0
1496178806.376,1407.668,-478.292,1119.627,382.708,0
1496178806.405,971.005,-492.272,1004.027,736.571,0
1496178806.405,143.713,-1130.516,388.966,140.233,0
1496178806.405,569.757,-1127.787,507.863,-208.756,0
1496178806.405,1418.443,-472.039,1124.133,387.973,0
1496178806.435,977.726,-489.837,1003.619,737.907,0
1496178806.435,150.363,-1129.906,386.259,144.018,0
1496178806.435,570.722,-1129.463,510.882,-208.879,0
1496178806.435,1411.513,-476.112,1120.472,384.978,0
1496178806.436,990.464,-1456.025,1013.874,745.704,0
1496178806.436,161.897,-2104.681,397.680,145.548,0
1496178806.436,575.924,-2102.136,518.115,-204.137,0
1496178806.437,1407.893,-1457.858,1115.689,381.597,0
1496178806.438,984.667,-1469.036,1001.670,732.850,0
1496178806.438,152.019,-2109.012,395.227,149.433,0
1496178806.465,570.628,-2108.004,510.631,-208.535,0
1496178806.465,1415.900,-1449.522,1132.372,388.273,0
1496178806.467,990.711,-1458.307,1012.404,738.972,0
1496178806.467,148.171,-2107.785,396.768,149.359,0
1496178806.495,564.102,-1130.409,512.119,-204.993,0
1496178806.495,1411.606,-477.133,1120.996,386.253,0
1496178806.495,1000.921,-1455.692,1009.132,744.059,0
1496178806.495,147.266,-2110.410,393.866,146.382,0
1496178806.496,563.680,-2107.716,509.689,-206.912,0
1496178806.496,1416.898,-1454.421,1124.130,383.916,0
1496178806.497,992.741,-1459.421,1006.420,738.755,0
1496178806.498,152.330,-2113.615,391.087,145.327,0
1496178806.585,559.809,-1137.272,506.050,-206.699,0
1496178806.585,1413.847,-479.365,1118.041,376.316,0
1496178806.585,984.132,-483.894,1003.735,731.893,0
1496178806.585,152.072,-1132.490,392.766,147.919,0
1496178806.586,556.099,-155.541,513.989,-210.386,0
1496178806.586,1410.152,508.480,1121.972,381.279,0
1496178806.587,987.962,504.097,1015.048,738.931,0
1496178806.587,147.775,-152.476,402.015,146.617,0
1496178806.587,562.090,826.512,508.997,-209.915,0
1496178806.587,1409.460,1486.356,1119.866,380.194,0
1496178806.588,987.191,1475.892,1013.646,736.156,0
1496178806.588,141.335,827.030,390.552,145.925,0
1496178806.589,550.949,1797.678,501.947,-209.103,0
1496178806.589,1417.800,2462.503,1119.881,381.833,0
1496178806.615,1008.913,1490.956,1011.611,743.213,0
1496178806.615,153.878,831.570,393.417,149.706,0
1496178806.616,572.495,831.849,506.266,-201.609,0
1496178806.616,1428.152,1494.617,1123.019,380.931,0
1496178806.645,1010.323,1491.120,1014.940,747.526,0
1496178806.645,166.796,837.031,403.432,152.478,0
1496178806.645,559.674,1792.925,502.934,-205.139,0
1496178806.645,1427.602,2470.260,1118.194,383.695,0
1496178806.646,1012.656,1494.958,1011.723,746.415,0
1496178806.646,159.353,838.179,399.801,152.313,0
1496178806.647,563.171,1808.277,512.007,-201.938,0
1496178806.647,1432.965,2475.006,1131.224,386.762,0
1496178806.675,1013.876,2474.763,1010.212,748.793,0
1496178806.675,159.458,1809.663,392.527,152.040,0
1496178806.676,564.431,2782.203,505.002,-210.382,0
1496178806.676,1435.325,3452.926,1121.658,383.441,0
1496178806.705,1019.942,2480.937,1008.709,748.977,0
1496178806.705,157.644,1810.893,392.643,150.024,0
1496178806.705,563.115,2776.189,514.764,-202.989,0
1496178806.705,1429.367,3450.656,1117.084,386.664,0
1496178806.706,1019.908,2472.582,1011.918,743.247,0
1496178806.706,166.972,1815.325,400.272,158.892,0
1496178806.735,562.834,2786.478,515.414,-205.206,0
1496178806.735,1429.218,3450.282,1120.375,378.010,0
1496178806.735,1020.824,2475.922,1015.171,748.876,0
1496178806.735,158.112,1806.963,399.468,153.977,0
1496178806.736,554.042,2772.797,502.654,-206.033,0
1496178806.736,1426.802,3449.945,1114.006,382.412,0
1496178806.738,1017.500,3449.410,1008.731,739.821,0
1496178806.738,151.466,2779.935,399.674,150.739,0
1496178806.825,554.184,3753.836,501.255,-208.767,0
1496178806.825,1427.120,4429.466,1112.458,375.665,0
1496178806.825,1022.242,3459.104,1014.139,745.304,0
1496178806.825,160.344,2794.558,403.746,154.467,0
1496178806.826,551.439,3751.005,500.728,-207.727,0
1496178806.826,1428.739,4433.666,1110.026,379.641,0
1496178806.827,1018.932,3461.449,1012.322,743.793,0
1496178806.827,152.266,2792.594,393.903,155.619,0
1496178806.827,550.882,3759.843,506.816,-208.086,0
1496178806.827,1437.281,4435.678,1126.998,377.610,0
1496178806.829,1025.290,3461.749,1017.008,748.494,0
1496178806.829,170.685,2800.370,406.570,164.049,0
1496178806.915,-226.402,1832.409,307.814,537.846,0
1496178806.916,-1097.915,1159.403,-302.837,-52.254,0
1496178806.916,-708.111,2121.782,-209.176,-423.480,0
1496178806.916,181.426,2806.432,420.269,171.820,0
1496178806.916,-224.039,1831.994,307.130,538.830,0
1496178806.916,-1101.236,1153.486,-299.549,-50.620,0
1496178806.917,-710.430,2112.118,-199.224,-418.278,0
1496178806.917,180.233,2801.450,406.361,169.180,0
1496178806.917,-224.080,1833.968,305.907,535.886,0
1496178806.917,-1092.559,1162.144,-305.234,-49.157,0
1496178806.919,-716.956,2114.874,-207.265,-417.182,0
1496178806.919,172.073,2800.313,411.316,162.134,0
1496178806.945,558.990,3760.052,500.657,-210.147,0
1496178806.945,1454.140,4446.849,1121.875,375.811,0
1496178806.946,1052.064,3482.288,1023.792,751.737,0
1496178806.946,168.453,2804.798,412.221,159.916,0
1496178806.975,555.239,3762.236,505.085,-205.708,0
1496178806.975,1453.594,4444.377,1118.774,378.740,0
1496178806.975,1056.645,3482.946,1020.093,747.196,0
1496178806.975,171.403,2795.616,400.246,157.096,0
1496178806.976,561.080,3767.147,503.039,-205.625,0
1496178806.976,1454.589,4451.659,1121.474,378.145,0
1496178806.977,1065.217,3483.537,1025.565,748.345,0
1496178806.978,167.035,2801.877,402.980,164.804,0
1496178807.005,243.322,144.689,-244.240,-465.872,0
1496178807.005,1143.256,840.728,374.955,118.781,0
1496178807.005,755.275,-120.415,283.286,495.922,0
1496178807.007,-134.855,-806.119,-339.512,-89.731,0
1496178807.007,247.428,149.028,-251.073,-458.048,0
1496178807.065,1143.443,841.719,374.529,122.371,0
1496178807.065,751.086,-114.731,283.548,499.336,0
1496178807.065,-138.075,-811.010,-337.432,-89.159,0
1496178807.065,240.476,145.340,-247.467,-458.863,0
1496178807.066,1142.414,842.811,366.065,119.959,0
1496178807.066,752.574,-119.948,271.225,502.018,0
1496178807.067,-135.820,-799.985,-333.614,-89.623,0
1496178807.067,245.977,146.926,-243.559,-457.723,0
1496178807.067,1147.242,841.696,373.882,123.168,0
1496178807.067,753.775,-118.639,277.949,494.048,0
1496178807.069,-136.400,-803.998,-336.711,-85.883,0
1496178807.069,238.636,145.972,-245.725,-458.916,0
1496178807.095,1148.637,834.620,365.515,117.977,0
1496178807.095,759.923,-116.451,274.180,498.596,0
1496178807.095,-139.500,-806.676,-345.230,-85.894,0
1496178807.095,238.478,146.612,-246.977,-460.838,0
1496178807.097,1146.139,842.987,371.671,122.083,0
1496178807.097,760.009,-109.196,289.248,503.671,0
1496178807.215,-133.894,-802.476,-330.525,-82.891,0
1496178807.215,235.752,140.018,-249.857,-460.288,0
1496178807.215,1148.473,840.930,371.406,122.581,0
1496178807.215,759.792,-110.636,287.707,499.770,0
1496178807.216,-135.887,-809.556,-339.123,-84.488,0
1496178807.216,232.102,130.889,-260.699,-466.302,0
1496178807.217,1147.186,848.593,373.751,117.483,0
1496178807.217,758.031,-115.617,278.656,495.507,0
1496178807.218,-139.175,-804.155,-342.388,-85.318,0
1496178807.218,231.803,146.926,-246.076,-461.496,0
1496178807.218,1149.576,840.829,368.305,115.482,0
1496178807.218,755.866,-115.004,274.587,495.286,0
1496178807.245,-143.345,-806.380,-342.837,-83.175,0
1496178807.245,209.898,133.298,-261.305,-464.346,0
1496178807.245,1137.534,840.541,358.851,114.529,0
1496178807.245,762.500,-105.216,279.442,502.672,0
1496178807.247,-151.565,-804.832,-347.302,-79.013,0
1496178807.247,213.911,131.360,-257.464,-463.097,0
1496178807.275,1142.642,846.094,364.917,116.436,0
1496178807.275,769.501,-94.726,285.369,504.595,0
1496178807.275,-148.712,-804.353,-337.481,-81.638,0
1496178807.275,207.751,138.915,-255.949,-465.531,0
1496178807.277,1136.580,845.818,359.603,113.938,0
1496178807.277,759.523,-107.984,283.866,496.259,0
1496178807.335,-148.457,-810.618,-334.598,-76.870,0
1496178807.335,208.589,127.953,-269.465,-466.354,0
1496178807.335,1138.117,843.645,355.676,107.150,0
1496178807.335,763.502,-100.695,281.031,499.886,0
1496178807.336,-156.262,-818.849,-335.712,-80.419,0
1496178807.336,204.842,125.103,-266.889,-466.018,0
1496178807.337,1138.857,836.513,356.947,112.853,0
1496178807.337,759.632,-107.853,272.485,492.279,0
1496178807.337,-148.012,-809.941,-340.447,-77.715,0
1496178807.337,205.631,126.659,-262.322,-464.982,0
1496178807.339,1135.278,842.108,359.823,107.030,0
1496178807.339,767.556,-100.792,277.164,500.219,0
1496178807.365,-159.400,-814.290,-348.349,-81.691,0
1496178807.365,197.695,124.172,-266.324,-468.580,0
1496178807.365,1134.111,845.709,351.958,108.687,0
1496178807.365,766.453,-100.957,284.217,498.428,0
1496178807.367,-159.737,-813.329,-338.562,-79.948,0
1496178807.367,199.662,127.299,-265.209,-465.318,0
1496178807.395,1146.790,847.246,351.820,105.489,0
1496178807.395,770.604,-96.229,283.922,501.244,0
1496178807.396,-158.723,-811.332,-332.825,-82.083,0
1496178807.396,202.531,121.453,-262.692,-464.907,0
1496178807.397,1141.565,846.005,362.550,112.154,0
1496178807.397,771.928,-98.485,285.220,499.699,0
1496178807.425,-155.331,-810.827,-342.418,-79.780,0
1496178807.425,196.476,121.966,-270.127,-464.110,0
1496178807.425,1141.905,844.157,357.261,108.126,0
1496178807.425,771.035,-98.290,286.951,497.811,0
1496178807.427,-163.144,-817.637,-347.818,-84.432,0
1496178807.427,195.578,121.487,-266.746,-463.512,0
1496178807.455,1137.814,848.017,351.700,105.086,0
1496178807.455,775.291,-91.259,281.169,503.495,0
1496178807.455,-156.517,-810.988,-339.474,-77.509,0
1496178807.455,197.433,121.016,-271.575,-467.327,0
1496178807.457,1140.825,847.287,350.361,104.094,0
1496178807.457,782.277,-86.738,286.173,501.117,0
1496178807.485,-150.458,-807.102,-339.265,-74.387,0
1496178807.485,193.637,117.403,-271.833,-469.313,0
1496178807.485,1137.290,845.892,349.434,102.415,0
1496178807.485,786.809,-90.279,286.312,506.865,0
1496178807.487,-157.799,-811.224,-339.430,-78.631,0
1496178807.487,200.941,120.956,-261.847,-468.037,0
1496178807.515,1141.240,842.564,359.105,103.365,0
1496178807.515,782.770,-95.309,286.192,500.713,0
1496178807.515,-161.767,-822.181,-339.553,-74.678,0
1496178807.515,194.737,117.986,-262.225,-466.268,0
1496178807.517,1145.503,843.215,356.551,104.835,0
1496178807.517,782.460,-88.970,284.307,501.775,0
1496178807.545,-154.692,-812.222,-337.399,-72.558,0
1496178807.545,193.749,122.500,-261.814,-465.169,0
1496178807.545,1145.069,851.472,352.209,105.463,0
1496178807.545,784.749,-85.021,288.380,506.910,0
1496178807.546,-153.603,-814.085,-341.516,-73.362,0
1496178807.546,179.627,113.484,-269.929,-472.323,0
1496178807.575,1146.442,848.200,354.774,107.647,0
1496178807.575,787.535,-88.851,292.800,499.146,0
1496178807.575,-160.021,-808.224,-331.879,-70.935,0
1496178807.575,184.082,115.047,-267.913,-470.771,0
1496178807.577,1139.590,849.700,355.092,100.923,0
1496178807.577,784.266,-92.834,280.231,501.319,0
1496178807.605,-162.983,-818.857,-342.908,-70.890,0
1496178807.605,187.425,112.904,-269.282,-466.085,0
1496178807.605,1142.919,856.233,358.297,105.216,0
1496178807.605,793.261,-80.657,284.700,505.627,0
1496178807.607,-159.677,-810.801,-336.236,-65.560,0
1496178807.607,190.877,117.605,-262.434,-463.000,0
1496178807.695,1143.626,846.266,348.970,100.239,0
1496178807.695,795.239,-85.066,289.139,502.568,0
1496178807.696,-159.550,-819.676,-336.445,-76.425,0
1496178807.696,180.465,107.773,-266.429,-470.173,0
1496178807.696,1140.836,847.257,347.074,98.432,0
1496178807.696,787.004,-87.755,284.012,502.770,0
1496178807.696,-157.104,-809.092,-332.750,-68.676,0
1496178807.697,175.349,110.207,-272.173,-469.492,0
1496178807.697,1141.352,847.856,348.147,97.490,0
1496178807.697,794.532,-73.023,290.310,505.032,0
1496178807.699,-163.952,-817.716,-337.047,-74.824,0
1496178807.699,174.616,104.713,-276.788,-472.978,0
1496178807.755,-784.141,-637.810,-910.963,-1048.357,0
1496178807.755,-454.134,287.331,-846.908,-1449.058,0
1496178807.755,518.848,1028.472,-214.646,-880.902,0
1496178807.755,177.253,100.626,-280.745,-473.830,0
1496178807.756,-784.384,-643.506,-910.589,-1045.190,0
1496178807.756,-448.861,284.040,-850.169,-1443.927,0
1496178807.756,521.043,1026.823,-215.315,-878.654,0
1496178807.757,181.000,109.153,-278.460,-473.767,0
1496178807.757,-782.193,-634.833,-912.287,-1045.006,0
1496178807.758,-453.592,282.263,-849.294,-1448.328,0
1496178807.759,520.482,1030.271,-225.780,-878.437,0
1496178807.759,174.283,110.144,-282.910,-477.974,0
1496178807.845,-785.506,-633.472,-905.196,-1047.086,0
1496178807.845,-453.756,288.580,-852.581,-1450.894,0
1496178807.845,-453.732,1036.244,-224.373,-875.943,0
1496178807.845,-799.665,105.529,-285.259,-474.915,0
1496178807.846,-1765.655,-634.941,-904.201,-1045.380,0
1496178807.846,-1439.471,274.417,-849.096,-1449.286,0
1496178807.846,-1436.989,1032.983,-224.852,-880.875,0
1496178807.847,-1779.859,106.127,-274.892,-472.862,0
1496178807.847,-2744.765,-634.014,-906.243,-1039.557,0
1496178807.847,-2420.910,274.884,-854.552,-1450.681,0
1496178807.848,-2417.183,1030.619,-224.224,-885.509,0
1496178807.849,-2752.869,108.805,-281.265,-475.094,0
1496178807.875,-1772.860,859.285,348.858,84.860,0
1496178807.875,-2099.899,-49.144,292.737,498.749,0
1496178807.875,-2101.257,-805.393,-343.446,-72.277,0
1496178807.875,-1776.845,104.422,-282.024,-474.713,0
1496178807.877,-1766.846,862.378,341.879,83.417,0
1496178807.877,-2098.112,-49.978,285.784,497.388,0
1496178807.905,-2100.617,-805.199,-340.892,-74.256,0
1496178807.905,-1782.945,104.508,-283.187,-480.760,0
1496178807.905,-1769.909,863.298,343.734,83.491,0
1496178807.905,-2096.492,-47.689,288.305,497.811,0
1496178807.906,-3076.144,-808.527,-340.211,-72.296,0
1496178807.907,-2756.321,105.256,-280.210,-471.298,0
1496178807.935,-2747.837,866.941,339.115,84.980,0
1496178807.935,-3080.621,-48.650,291.069,495.402,0
1496178807.935,-4057.195,-802.162,-332.728,-66.843,0
1496178807.935,-3739.417,104.605,-280.681,-476.489,0
1496178807.937,-3724.736,869.903,337.874,84.071,0
1496178807.937,-4063.018,-57.406,284.913,500.357,0
1496178807.965,-5038.241,-796.758,-338.476,-65.553,0
1496178807.965,-4725.318,102.346,-287.155,-475.412,0
1496178807.965,-4706.602,863.302,342.347,85.818,0
1496178807.965,-5043.092,-54.272,289.150,494.878,0
1496178807.967,-6019.441,-797.599,-340.069,-65.613,0
1496178807.967,-5713.456,98.034,-286.269,-478.988,0
1496178807.995,-5688.180,863.055,337.578,80.428,0
1496178807.995,-6013.162,-49.152,290.138,495.454,0
1496178807.995,-6031.985,-804.529,-347.646,-76.129,0
1496178807.995,-5709.028,99.104,-284.339,-478.490,0
1496178807.996,1159.479,852.016,358.209,92.003,0
1496178807.998,838.697,-52.598,302.171,510.855,0
1496178807.998,827.357,-810.750,-321.790,-53.256,0
1496178808.025,1144.398,91.618,-269.153,-468.800,0
1496178808.025,1166.596,856.609,360.883,95.250,0
1496178808.027,848.477,-57.531,311.992,511.080,0
1496178808.027,832.361,-819.636,-322.445,-56.338,0
1496178808.115,1138.429,80.163,-278.155,-470.951,0
1496178808.115,1165.190,849.051,352.693,90.291,0
1496178808.115,839.090,-55.122,308.839,508.080,0
1496178808.115,825.989,-823.156,-325.493,-63.466,0
1496178808.116,1136.492,82.104,-266.689,-473.389,0
1496178808.116,1166.241,849.268,358.232,88.353,0
1496178808.117,845.272,-53.338,316.528,502.848,0
1496178808.117,819.133,-821.080,-327.071,-56.147,0
1496178808.118,1129.382,79.774,-277.830,-471.347,0
1496178808.118,1165.773,858.169,355.427,88.148,0
1496178808.118,838.757,-54.632,305.993,510.844,0
1496178808.118,822.084,-825.583,-326.869,-57.512,0
1496178808.145,1127.613,82.987,-280.257,-469.814,0
1496178808.145,1166.409,852.473,348.852,91.315,0
1496178808.145,1466.789,1750.881,392.465,-324.476,0
1496178808.145,1501.344,2523.135,1014.745,231.339,0
1496178808.146,1197.922,1625.719,980.428,657.042,0
1496178808.146,1169.151,850.857,356.291,96.536,0
1496178808.148,1471.224,1752.975,398.475,-320.152,0
1496178808.148,1505.027,2526.822,1022.266,232.996,0
1496178808.175,1194.414,1630.170,980.028,658.684,0
1496178808.175,1166.402,850.517,349.178,92.205,0
1496178808.176,1474.751,1752.605,393.853,-320.231,0
1496178808.176,1507.907,2524.051,1026.440,231.806,0
1496178808.205,1198.359,1620.143,985.626,659.810,0
1496178808.205,1165.732,847.577,354.960,94.225,0
1496178808.205,1457.843,1741.037,388.826,-325.949,0
1496178808.205,1510.207,2525.898,1019.599,231.915,0
1496178808.206,1201.441,1627.372,988.480,658.430,0
1496178808.206,1174.948,858.711,363.442,103.735,0
1496178808.207,1462.035,1743.319,390.599,-325.871,0
1496178808.207,1508.315,2524.881,1016.204,226.234,0
1496178808.295,1203.704,1631.890,984.011,659.485,0
1496178808.295,1168.100,859.425,355.603,103.859,0
1496178808.295,1456.478,1739.859,383.620,-326.073,0
1496178808.295,1504.047,2524.926,1013.724,226.847,0
1496178808.296,1202.855,1628.098,982.664,657.409,0
1496178808.296,1162.965,849.825,354.234,97.699,0
1496178808.297,1460.599,1740.181,386.855,-323.634,0
1496178808.297,1506.875,2528.038,1020.344,224.873,0
1496178808.297,1197.118,1629.919,982.107,653.714,0
1496178808.297,1166.978,849.634,354.350,103.070,0
1496178808.299,1446.361,1731.688,382.188,-327.247,0
1496178808.299,1508.034,2528.441,1014.352,225.890,0
1496178808.325,1790.698,3411.767,1042.164,-202.340,0
1496178808.325,1848.115,4195.823,1676.909,351.474,0
1496178808.326,1546.761,3306.913,1649.238,782.208,0
1496178808.326,1502.121,2525.337,1018.077,228.691,0
1496178808.355,1790.799,3403.988,1046.596,-196.902,0
1496178808.355,1853.276,4200.061,1678.121,356.010,0
1496178808.355,1557.988,3314.423,1648.527,788.434,0
1496178808.355,1511.651,2527.230,1020.688,234.739,0
1496178808.356,1793.076,3410.532,1047.998,-197.878,0
1496178808.356,1855.579,4198.475,1676.311,351.545,0
1496178808.357,1552.797,3309.658,1646.220,786.149,0
1496178808.357,1505.487,2526.126,1021.215,231.619,0
1496178808.385,1786.778,3399.302,1044.008,-199.643,0
1496178808.385,1849.969,4200.996,1678.147,355.176,0
1496178808.386,1554.259,3308.484,1648.729,786.953,0
1496178808.386,1502.873,2521.081,1015.863,232.805,0
1496178808.445,1789.699,3407.092,1053.735,-194.363,0
1496178808.445,1853.975,4193.774,1673.798,349.095,0
1496178808.445,1563.400,3314.931,1653.180,791.127,0
1496178808.445,1503.161,2523.692,1017.576,230.542,0
1496178808.446,1783.173,3402.623,1043.496,-199.729,0
1496178808.446,1847.924,4202.776,1675.077,346.145,0
1496178808.446,1560.082,3315.956,1659.537,784.134,0
1496178808.447,1504.377,2524.159,1022.191,237.024,0
1496178808.447,1782.937,3397.596,1049.438,-196.954,0
