timestamps,,,,,Marker
1496178846.485,682.962,68.782,1217.006,787.945,0
1496178846.485,1139.115,130.425,1451.881,596.349,0
1496178846.485,1664.184,553.619,1961.953,1153.335,0
1496178846.486,1223.650,505.311,1720.838,1345.223,0
1496178846.486,737.991,95.164,1209.964,781.658,0
1496178846.515,1201.508,160.685,1449.166,590.250,0
1496178846.515,1715.679,580.202,1971.385,1161.978,0
1496178846.515,1252.309,524.721,1739.343,1355.938,0
1496178846.515,748.141,104.031,1223.989,786.901,0
1496178846.517,1224.352,168.976,1455.195,595.908,0
1496178846.517,1732.613,592.675,1974.306,1168.657,0
1496178846.545,1237.795,508.849,1732.585,1357.453,0
1496178846.545,741.476,91.076,1214.811,785.921,0
1496178846.545,1203.259,159.148,1450.015,590.497,0
1496178846.545,1723.540,590.510,1977.283,1167.632,0
1496178846.547,1226.579,502.775,1741.101,1357.393,0
1496178846.547,716.651,95.235,1219.564,783.509,0
1496178846.575,1203.872,155.483,1446.451,589.038,0
1496178846.575,1709.878,576.945,1967.638,1161.439,0
1496178846.575,1216.402,490.602,1730.573,1352.684,0
1496178846.575,726.285,91.158,1218.076,783.782,0
1496178846.577,1192.660,151.013,1449.768,587.935,0
1496178846.577,1706.172,579.941,1975.480,1166.039,0
1496178846.605,1225.281,501.377,1734.844,1360.979,0
1496178846.605,715.727,82.052,1216.789,786.430,0
1496178846.605,1194.253,151.975,1457.955,590.388,0
1496178846.605,1701.778,574.252,1971.995,1164.072,0
1496178846.607,1221.481,501.044,1732.589,1360.198,0
1496178846.607,708.176,82.560,1207.915,780.629,0
1496178846.635,1181.279,141.536,1448.508,582.362,0
1496178846.635,1708.521,572.038,1969.852,1157.060,0
1496178846.635,1227.334,505.599,1736.209,1355.183,0
1496178846.635,711.321,77.859,1209.429,785.087,0
1496178846.637,1192.675,148.923,1447.854,589.210,0
1496178846.637,1714.856,582.955,1972.470,1163.709,0
1496178846.665,1236.377,511.564,1742.358,1361.828,0
1496178846.665,713.865,85.571,1218.603,785.805,0
1496178846.665,1184.907,144.730,1453.908,588.417,0
1496178846.665,1709.938,576.294,1966.168,1151.835,0
1496178846.668,1225.397,507.746,1734.044,1355.792,0
1496178846.668,716.030,86.969,1220.903,793.880,0
1496178846.725,1188.448,144.255,1445.494,587.490,0
1496178846.725,1710.069,576.885,1973.812,1158.054,0
1496178846.725,1236.198,512.907,1741.187,1362.659,0
1496178846.725,710.315,74.647,1209.777,785.398,0
1496178846.727,1179.869,139.891,1444.129,583.507,0
1496178846.727,1705.809,572.236,1963.831,1156.046,0
1496178846.727,1230.771,505.341,1743.248,1357.311,0
1496178846.727,713.674,85.006,1214.568,787.877,0
1496178846.727,1178.523,143.702,1442.644,588.376,0
1496178846.727,1708.611,578.546,1969.859,1155.414,0
1496178846.729,1235.379,516.209,1734.287,1362.558,0
1496178846.729,702.162,75.798,1210.989,784.519,0
1496178846.785,1174.001,136.383,1444.461,585.702,0
1496178846.785,1718.271,583.322,1972.691,1156.629,0
1496178846.785,1228.692,507.948,1741.561,1357.591,0
1496178846.785,716.101,82.942,1226.898,791.082,0
1496178846.786,1181.025,142.471,1443.990,585.960,0
1496178846.786,1713.113,581.829,1973.880,1158.324,0
1496178846.787,1232.529,515.779,1735.188,1359.147,0
1496178846.787,706.198,77.040,1211.037,788.001,0
1496178846.787,1182.816,146.066,1447.263,591.136,0
1496178846.787,1716.539,579.776,1970.514,1162.019,0
1496178846.789,1240.656,519.668,1743.880,1364.054,0
1496178846.789,715.144,84.632,1217.687,791.236,0
1496178846.815,1177.532,138.657,1443.583,584.647,0
1496178846.815,1718.484,589.911,1975.559,1156.140,0
1496178846.816,1245.641,518.588,1748.734,1364.218,0
1496178846.816,709.668,79.976,1217.571,791.445,0
1496178846.816,1184.177,145.224,1444.185,593.058,0
1496178846.816,1721.005,585.517,1977.994,1157.778,0
1496178846.845,1239.713,517.959,1753.155,1360.673,0
1496178846.845,709.201,77.433,1216.726,785.820,0
1496178846.875,1173.526,138.788,1443.538,585.182,0
1496178846.875,1713.020,581.784,1968.479,1155.990,0
1496178846.875,1241.340,515.057,1740.794,1361.604,0
1496178846.875,699.174,68.143,1214.572,783.408,0
1496178846.876,1176.432,132.834,1439.723,580.904,0
1496178846.876,1719.187,582.529,1971.987,1154.737,0
1496178846.877,1240.211,515.296,1743.932,1364.981,0
1496178846.877,704.661,79.662,1215.488,790.121,0
1496178846.878,1172.767,138.115,1442.902,584.243,0
1496178846.878,1716.648,586.399,1968.090,1160.459,0
1496178846.935,1238.640,518.255,1740.884,1363.781,0
1496178846.935,710.226,72.859,1215.181,791.651,0
1496178846.935,1167.673,125.750,1427.976,581.599,0
1496178846.935,1721.857,578.591,1970.619,1159.464,0
1496178846.937,1240.199,516.658,1744.669,1363.758,0
1496178846.937,707.260,78.001,1215.821,792.773,0
1496178846.937,1169.644,135.366,1439.252,581.794,0
1496178846.937,1718.600,584.473,1974.549,1156.020,0
1496178846.937,1239.320,515.584,1747.354,1360.897,0
1496178846.937,688.721,60.906,1211.273,781.400,0
1496178846.939,1162.381,128.780,1433.444,575.032,0
1496178846.939,1711.184,580.950,1968.917,1150.866,0
1496178846.965,1234.863,513.105,1748.805,1363.530,0
1496178846.965,693.179,71.030,1211.714,788.180,0
1496178846.965,1161.761,126.117,1439.947,578.892,0
1496178846.965,1717.149,584.716,1969.126,1151.330,0
1496178847.025,1246.056,523.764,1743.457,1362.872,0
1496178847.025,699.937,77.044,1215.634,789.631,0
1496178847.025,1166.473,133.649,1433.537,581.760,0
1496178847.025,1723.836,591.175,1971.542,1156.435,0
1496178847.026,1246.669,517.963,1747.870,1366.548,0
1496178847.026,695.266,64.111,1207.458,790.839,0
1496178847.027,1161.293,127.964,1433.216,582.882,0
1496178847.027,1719.849,581.455,1966.916,1153.121,0
1496178847.028,1246.355,527.567,1745.817,1364.940,0
1496178847.028,696.799,75.219,1212.118,791.752,0
1496178847.085,1161.682,131.304,1433.937,581.180,0
1496178847.085,1724.333,592.686,1970.929,1154.479,0
1496178847.085,2176.594,644.946,2178.521,943.541,0
1496178847.085,2751.837,1108.613,2721.908,1516.948,0
1496178847.086,2274.794,1048.640,2502.780,1734.294,0
1496178847.086,1717.616,591.762,1976.576,1157.714,0
1496178847.087,2178.127,644.830,2180.212,944.824,0
1496178847.087,2749.133,1116.145,2722.567,1517.416,0
1496178847.087,2273.156,1045.880,2502.544,1729.765,0
1496178847.087,1714.961,592.320,1965.850,1152.190,0
1496178847.088,2174.578,642.504,2185.324,941.308,0
1496178847.088,2750.008,1107.764,2721.415,1520.718,0
1496178847.145,3213.728,1164.496,2934.733,1307.488,0
1496178847.145,3781.667,1626.761,3470.606,1876.302,0
1496178847.146,3314.273,1567.932,3249.979,2097.276,0
1496178847.146,2747.843,1106.145,2719.549,1524.211,0
1496178847.146,3207.946,1156.747,2929.355,1307.061,0
1496178847.146,3784.098,1628.997,3468.056,1881.164,0
1496178847.147,3316.143,1570.644,3266.157,2092.863,0
1496178847.147,2747.977,1100.617,2722.122,1522.969,0
1496178847.147,3204.767,1150.962,2932.478,1304.357,0
1496178847.147,3784.708,1621.641,3471.605,1880.061,0
1496178847.149,3318.690,1571.044,3260.428,2102.542,0
1496178847.149,2748.912,1098.620,2722.795,1523.306,0
1496178847.175,3204.232,1150.565,2929.292,1308.120,0
1496178847.175,3783.754,1616.813,3469.638,1875.461,0
1496178847.175,3320.332,1570.322,3253.692,2099.340,0
1496178847.175,2744.993,1100.905,2719.066,1521.769,0
1496178847.177,3195.462,1151.900,2928.805,1299.398,0
1496178847.177,3786.301,1628.724,3469.956,1878.591,0
1496178847.205,-419.834,-264.757,179.893,414.680,0
1496178847.205,-997.480,-736.571,-366.245,-161.302,0
1496178847.205,-546.768,-686.440,-154.377,-382.782,0
1496178847.207,42.878,-206.164,389.911,194.772,0
1496178847.207,-415.933,-254.678,196.906,418.648,0
1496178847.235,-992.360,-732.386,-351.551,-153.411,0
1496178847.235,-545.089,-685.920,-147.806,-376.305,0
1496178847.235,47.620,-205.708,396.399,198.875,0
1496178847.235,-407.013,-255.740,180.918,418.667,0
1496178847.237,-985.086,-729.641,-361.660,-154.106,0
1496178847.237,-541.906,-688.403,-151.169,-381.653,0
1496178847.295,47.628,-207.480,389.166,192.741,0
1496178847.295,-412.253,-261.627,193.080,417.526,0
1496178847.295,-995.419,-738.045,-356.626,-154.514,0
1496178847.295,-552.808,-697.734,-156.251,-382.334,0
1496178847.296,47.171,-205.999,389.967,191.432,0
1496178847.296,-410.506,-259.581,189.673,420.346,0
1496178847.297,-994.559,-738.337,-357.602,-152.236,0
1496178847.297,-550.953,-694.997,-158.001,-384.050,0
1496178847.297,51.072,-210.468,394.380,191.010,0
1496178847.297,-411.135,-254.925,186.441,420.170,0
1496178847.298,-1001.448,-736.332,-351.498,-156.358,0
1496178847.299,-546.338,-689.955,-151.240,-376.548,0
1496178847.325,51.899,-205.360,391.081,191.391,0
1496178847.325,-411.479,-253.216,190.163,419.134,0
1496178847.325,-995.255,-736.396,-355.743,-153.074,0
1496178847.325,-554.569,-696.661,-153.259,-382.487,0
1496178847.327,55.126,-199.439,390.464,193.665,0
1496178847.327,-403.498,-253.859,189.108,424.228,0
1496178847.355,-1002.013,-736.250,-360.915,-155.449,0
1496178847.355,-557.752,-700.236,-158.125,-386.421,0
1496178847.355,52.819,-205.999,393.535,189.469,0
1496178847.355,-397.686,-243.380,193.185,426.453,0
1496178847.357,-997.566,-737.562,-356.109,-154.058,0
1496178847.357,-561.810,-706.852,-163.768,-388.774,0
1496178847.385,51.091,-202.215,391.160,188.583,0
1496178847.385,-404.751,-257.109,190.956,418.177,0
1496178847.385,-1007.888,-747.342,-354.606,-155.441,0
1496178847.386,-555.736,-701.321,-158.375,-383.875,0
1496178847.387,50.563,-206.328,391.855,189.035,0
1496178847.387,-394.885,-247.834,190.413,427.381,0
1496178847.415,-1011.553,-746.576,-359.150,-157.891,0
1496178847.415,-562.490,-711.557,-155.440,-382.782,0
1496178847.415,49.606,-203.995,392.775,185.138,0
1496178847.415,-403.038,-252.138,192.272,419.362,0
1496178847.417,-1011.964,-752.978,-366.420,-157.106,0
1496178847.417,-574.836,-711.557,-166.786,-390.251,0
1496178847.445,48.888,-204.436,384.136,186.167,0
1496178847.445,-393.969,-246.349,188.936,415.387,0
1496178847.445,-1005.966,-747.458,-352.183,-152.659,0
1496178847.445,-571.657,-710.409,-165.881,-388.172,0
1496178847.447,49.531,-206.646,383.048,183.021,0
1496178847.447,-404.081,-253.698,195.918,421.408,0
1496178847.475,-1007.978,-741.194,-359.640,-153.403,0
1496178847.475,-565.707,-711.018,-154.037,-386.182,0
1496178847.476,63.070,-198.108,391.556,191.182,0
1496178847.476,-392.132,-238.611,191.632,424.516,0
1496178847.477,-1007.166,-740.566,-355.900,-149.162,0
1496178847.477,-572.117,-704.208,-167.168,-385.554,0
1496178847.505,51.181,-198.849,391.059,179.483,0
1496178847.505,-391.799,-239.116,197.598,422.717,0
1496178847.505,-1008.838,-744.795,-354.008,-149.128,0
1496178847.505,-576.825,-706.897,-161.831,-387.592,0
1496178847.507,59.143,-196.444,388.239,185.340,0
1496178847.507,-380.654,-232.455,195.324,427.048,0
1496178847.535,-1006.714,-742.727,-355.934,-144.790,0
1496178847.535,-574.806,-710.211,-164.475,-385.733,0
1496178847.535,64.588,-191.911,396.347,189.772,0
1496178847.535,-383.220,-236.360,199.673,424.179,0
1496178847.537,-1010.592,-746.983,-357.920,-147.808,0
1496178847.537,-576.683,-715.402,-171.510,-389.795,0
1496178847.565,59.315,-201.878,391.186,185.011,0
1496178847.565,-383.856,-233.652,201.072,425.204,0
1496178847.565,-1011.714,-751.759,-358.477,-147.902,0
1496178847.565,-578.721,-716.591,-166.151,-391.519,0
1496178847.567,63.593,-199.152,393.179,185.527,0
1496178847.567,-383.269,-237.534,201.453,424.434,0
1496178847.595,-1013.980,-755.581,-360.459,-151.066,0
1496178847.595,-575.890,-709.698,-165.216,-386.290,0
1496178847.595,64.999,-195.973,388.714,182.352,0
1496178847.595,-378.448,-227.433,201.910,430.459,0
1496178847.597,-1009.320,-750.847,-350.945,-146.368,0
1496178847.597,-589.148,-723.394,-168.873,-391.395,0
1496178847.625,69.925,-193.590,391.437,179.764,0
1496178847.625,-366.286,-226.629,203.383,428.469,0
1496178847.625,-1012.234,-749.773,-348.005,-142.681,0
1496178847.625,-583.576,-720.290,-162.216,-388.493,0
1496178847.627,65.549,-194.555,389.107,183.990,0
1496178847.627,-369.334,-226.326,203.705,428.409,0
1496178847.655,-1015.065,-754.923,-345.743,-148.594,0
1496178847.655,-587.712,-721.961,-174.094,-390.270,0
1496178847.655,71.099,-187.543,382.091,187.001,0
1496178847.655,-366.088,-220.802,202.710,429.116,0
1496178847.657,-1007.417,-747.713,-347.908,-139.842,0
1496178847.657,-590.240,-724.351,-168.387,-386.967,0
1496178847.685,65.104,-199.402,386.979,176.682,0
1496178847.685,-371.121,-222.171,199.135,427.239,0
1496178847.685,-1015.256,-751.415,-351.278,-142.135,0
1496178847.685,-598.001,-723.476,-174.098,-393.228,0
1496178847.687,66.054,-196.519,390.730,179.326,0
1496178847.687,-360.388,-219.781,207.336,432.766,0
1496178847.715,-1014.979,-747.462,-355.863,-144.779,0
1496178847.715,-596.531,-729.093,-173.832,-392.495,0
1496178847.715,66.585,-193.302,386.848,178.369,0
1496178847.715,-365.186,-217.675,210.313,428.099,0
1496178847.717,-1017.298,-747.866,-343.753,-140.085,0
1496178847.717,-596.774,-726.909,-167.187,-388.003,0
1496178847.745,71.324,-190.546,391.074,179.566,0
1496178847.745,-364.850,-224.134,205.208,425.107,0
1496178847.745,-1022.212,-749.844,-348.589,-139.405,0
1496178847.745,-602.907,-732.942,-173.066,-391.395,0
1496178847.747,61.589,-197.985,388.183,172.123,0
1496178847.747,-363.058,-221.748,202.620,426.603,0
1496178847.805,-1017.253,-749.575,-352.676,-140.774,0
1496178847.805,-600.899,-734.041,-169.629,-391.384,0
1496178847.806,74.028,-190.669,389.009,181.234,0
1496178847.807,-357.736,-216.318,202.931,427.796,0
1496178847.807,-1018.132,-746.314,-352.688,-139.685,0
1496178847.807,-596.871,-727.242,-169.412,-388.748,0
1496178847.807,75.546,-188.837,385.528,175.175,0
1496178847.807,-345.974,-211.523,217.565,435.321,0
1496178847.807,-1008.150,-745.356,-340.279,-135.822,0
1496178847.808,-604.239,-733.806,-163.005,-389.301,0
1496178847.809,73.755,-185.123,388.673,176.349,0
1496178847.809,-351.603,-211.501,210.526,432.441,0
1496178847.835,-1018.595,-751.998,-352.635,-134.042,0
1496178847.835,-610.021,-733.555,-179.207,-393.624,0
1496178847.835,71.649,-196.137,387.113,168.522,0
1496178847.835,-345.324,-212.316,206.592,435.178,0
1496178847.837,-1020.420,-757.148,-355.526,-136.028,0
1496178847.837,-617.224,-742.598,-181.761,-394.608,0
1496178847.925,62.273,-197.353,375.658,162.867,0
1496178847.925,-355.264,-217.597,203.776,426.072,0
1496178847.925,-1026.251,-758.517,-352.699,-136.712,0
1496178847.925,-617.519,-748.115,-180.646,-396.706,0
1496178847.926,64.517,-193.729,374.775,166.416,0
1496178847.926,-349.393,-210.517,209.348,429.011,0
1496178847.927,-1026.674,-756.412,-355.373,-143.242,0
1496178847.927,-620.945,-738.219,-179.472,-393.939,0
1496178847.927,67.157,-193.276,380.632,168.780,0
1496178847.927,-342.758,-203.759,213.803,431.379,0
1496178847.929,-1025.028,-752.421,-346.749,-134.756,0
1496178847.929,-616.225,-742.250,-178.287,-395.891,0
1496178847.955,-1312.531,-1302.061,-744.014,-969.173,0
1496178847.955,-907.210,-1293.570,-576.752,-1228.606,0
1496178847.955,-206.254,-727.631,-4.673,-664.451,0
1496178847.955,-612.152,-737.953,-168.896,-393.942,0
1496178847.957,-1310.601,-1300.438,-741.714,-970.698,0
1496178847.957,-900.014,-1281.479,-574.531,-1222.109,0
1496178847.985,-202.641,-729.898,-10.216,-661.242,0
1496178847.985,-616.150,-737.890,-169.977,-397.207,0
1496178847.985,-1307.172,-1291.002,-737.948,-961.255,0
1496178847.985,-907.124,-1285.914,-573.989,-1223.463,0
1496178847.987,-198.815,-721.905,-1.603,-660.341,0
1496178847.987,-610.140,-736.109,-173.791,-393.071,0
1496178848.015,-1304.797,-1295.254,-735.352,-964.026,0
1496178848.015,-909.824,-1289.422,-578.577,-1227.405,0
1496178848.015,-200.864,-719.676,-7.328,-658.359,0
1496178848.015,-606.097,-736.143,-164.715,-388.968,0
1496178848.017,-1306.469,-1294.551,-736.134,-958.405,0
1496178848.017,-911.926,-1290.929,-568.356,-1231.190,0
1496178848.105,-196.137,-721.621,-9.180,-657.566,0
1496178848.105,-601.198,-729.060,-170.160,-391.796,0
1496178848.105,-1306.584,-1293.912,-738.883,-958.716,0
1496178848.105,-911.025,-315.904,-574.250,-1227.042,0
1496178848.106,-194.690,255.435,-10.249,-661.635,0
1496178848.106,-607.878,241.994,-174.420,-397.514,0
1496178848.107,-1310.803,-319.907,-748.442,-962.336,0
1496178848.107,-912.457,-318.510,-576.023,-1225.737,0
1496178848.107,-201.122,253.045,-8.177,-666.665,0
1496178848.107,-597.900,252.110,-170.455,-398.991,0
1496178848.108,-1307.617,-319.238,-734.619,-960.272,0
1496178848.108,-918.351,660.580,-577.414,-1223.860,0
1496178848.135,-1636.326,87.175,-1146.111,-1796.169,0
1496178848.135,-1254.719,1061.556,-990.230,-2064.731,0
1496178848.135,-523.474,1643.310,-420.458,-1503.602,0
1496178848.135,-926.347,1638.916,-582.063,-1234.287,0
1496178848.137,-1645.436,1064.396,-1154.582,-1798.978,0
1496178848.137,-1264.267,2035.792,-1003.017,-2070.738,0
1496178848.165,-527.775,2623.459,-428.020,-1500.932,0
1496178848.165,-924.993,2621.956,-585.444,-1234.810,0
1496178848.165,-1642.762,2040.719,-1149.555,-1797.788,0
1496178848.165,-1258.396,3015.683,-1004.460,-2070.087,0
1496178848.167,-530.254,3603.463,-428.780,-1507.462,0
1496178848.167,-918.837,2627.128,-581.689,-1228.183,0
1496178848.225,-1648.275,2041.950,-1161.112,-1793.024,0
1496178848.225,-1265.662,3016.383,-995.937,-2065.431,0
1496178848.225,-518.862,3608.048,-427.160,-1504.204,0
1496178848.225,-915.378,3605.763,-577.699,-1225.991,0
1496178848.226,-1026.561,-763.665,-335.548,-121.139,0
1496178848.227,-652.985,207.432,-196.541,-399.848,0
1496178848.227,84.922,798.973,377.883,160.791,0
1496178848.227,-308.183,-177.447,227.872,442.662,0
1496178848.227,-1040.178,-765.647,-351.726,-130.321,0
1496178848.229,-649.290,208.935,-197.536,-399.687,0
1496178848.229,83.258,795.480,377.917,157.074,0
1496178848.285,456.681,1763.447,516.344,-121.986,0
1496178848.285,1206.548,2358.930,1086.935,439.659,0
1496178848.285,821.592,1382.929,939.725,719.301,0
1496178848.285,86.403,800.219,370.931,160.399,0
1496178848.286,453.311,1762.837,518.464,-115.576,0
1496178848.286,1206.106,2356.350,1087.582,435.164,0
1496178848.287,825.534,1386.901,943.457,722.524,0
1496178848.287,86.766,797.066,372.688,161.240,0
1496178848.316,455.208,1757.007,513.636,-122.495,0
1496178848.316,1218.291,2364.148,1098.790,441.663,0
1496178848.316,825.732,1389.994,948.229,717.075,0
1496178848.317,84.458,796.479,380.696,155.503,0
1496178848.317,449.901,1755.099,515.592,-124.978,0
1496178848.317,1208.926,2359.349,1088.595,436.835,0
1496178848.317,827.976,1392.765,946.097,718.063,0
1496178848.317,79.701,792.230,366.013,161.319,0
1496178848.318,447.915,1751.442,514.911,-122.420,0
1496178848.318,1205.755,2358.530,1089.642,431.962,0
1496178848.375,823.896,1386.392,938.457,717.823,0
1496178848.375,80.614,791.131,365.785,158.323,0
1496178848.375,446.692,1757.527,513.116,-126.773,0
1496178848.375,1211.713,2358.108,1080.865,431.947,0
1496178848.376,831.182,1389.545,945.204,720.886,0
1496178848.376,78.276,793.311,367.325,162.093,0
1496178848.377,441.942,1746.169,509.126,-128.056,0
1496178848.377,1210.291,2358.889,1097.051,430.859,0
1496178848.377,836.922,1399.373,949.781,721.586,0
1496178848.377,76.545,793.663,370.934,161.307,0
1496178848.379,447.694,1752.059,518.352,-121.732,0
1496178848.379,1214.742,2363.351,1085.876,430.526,0
1496178848.405,836.537,1399.639,947.986,722.367,0
1496178848.405,76.642,790.058,367.281,157.272,0
1496178848.405,430.977,1735.936,501.047,-133.819,0
